0.000000E+00	0.000000E+00
1.634815E+00	0.000000E+00
1.734815E+00	3.058910E+06
1.802674E+00	4.610935E+06
1.860497E+00	7.406915E+06
1.923489E+00	1.154508E+07
1.980125E+00	1.781365E+07
2.026290E+00	2.658439E+07
2.066254E+00	3.939403E+07
2.112493E+00	6.181872E+07
2.157409E+00	9.305833E+07
2.225710E+00	1.388406E+08
2.282332E+00	2.113418E+08
2.338777E+00	3.154045E+08
2.380562E+00	4.619326E+08
2.413599E+00	6.572345E+08
2.530187E+00	9.044189E+08
2.627610E+00	1.213617E+09
2.815378E+00	1.783296E+09
2.987515E+00	2.534825E+09
3.183141E+00	3.987590E+09
3.337871E+00	5.833723E+09
3.470789E+00	8.055256E+09
3.691639E+00	9.866373E+09
3.903193E+00	1.214995E+10
4.160596E+00	1.497179E+10
4.385659E+00	1.761037E+10
4.554461E+00	1.998030E+10
4.796133E+00	2.509650E+10
5.060875E+00	2.944610E+10
5.285887E+00	3.280752E+10
5.492111E+00	3.481267E+10
5.740778E+00	3.885499E+10
6.035844E+00	4.297440E+10
6.260797E+00	4.494499E+10
6.429522E+00	4.701007E+10
6.650596E+00	4.985072E+10
6.898183E+00	5.212046E+10
7.123115E+00	5.329267E+10
7.310565E+00	5.474124E+10
7.568970E+00	5.713610E+10
7.835437E+00	5.959969E+10
8.060386E+00	6.205159E+10
8.247845E+00	6.431689E+10
8.478681E+00	6.548708E+10
8.735189E+00	6.693531E+10
8.960129E+00	6.906204E+10
9.166311E+00	7.004531E+10
9.423008E+00	7.228544E+10
9.672409E+00	7.382298E+10
9.897341E+00	7.548330E+10
1.010351E+01	7.545891E+10
1.033266E+01	7.781887E+10
1.057214E+01	8.105708E+10
1.079707E+01	8.250640E+10
1.098451E+01	8.398661E+10
1.125098E+01	8.377481E+10
1.150931E+01	8.429764E+10
1.173422E+01	8.426795E+10
1.190290E+01	8.462723E+10
1.213458E+01	8.471382E+10
1.240897E+01	8.610250E+10
1.263391E+01	8.883817E+10
1.284010E+01	9.133278E+10
1.307021E+01	9.005937E+10
1.330867E+01	9.159625E+10
1.353358E+01	9.115122E+10
1.373976E+01	9.320394E+10
1.399715E+01	9.337376E+10
1.420833E+01	9.313559E+10
1.443324E+01	9.310277E+10
1.463943E+01	9.511346E+10
1.491541E+01	9.441526E+10
1.514551E+01	9.818100E+10
1.537042E+01	9.814638E+10
1.557658E+01	9.758410E+10
1.581634E+01	9.547104E+10
1.602641E+01	9.857869E+10
