0.000000E+00	2.323720E+08
7.965000E-01	2.323720E+08
1.111500E+00	2.715020E+08
1.725000E+00	3.347120E+08
2.430000E+00	4.364500E+08
3.495000E+00	6.441400E+08
5.040000E+00	8.909600E+08
5.325000E+00	9.150400E+08
5.640000E+00	9.391200E+08
5.925000E+00	9.632000E+08
6.165000E+00	9.812600E+08
6.375000E+00	9.993200E+08
6.600000E+00	1.011360E+09
6.780000E+00	1.023400E+09
6.960000E+00	1.029420E+09
7.110000E+00	1.041460E+09
7.260000E+00	1.047480E+09
7.410000E+00	1.053500E+09
7.545000E+00	1.059520E+09
7.680000E+00	1.065540E+09
7.815000E+00	1.065540E+09
7.950000E+00	1.071560E+09
8.070000E+00	1.071560E+09
8.205000E+00	1.077580E+09
8.325000E+00	1.077580E+09
8.445000E+00	1.083600E+09
8.565000E+00	1.083600E+09
8.685000E+00	1.083600E+09
8.805000E+00	1.089620E+09
8.925000E+00	1.089620E+09
9.045000E+00	1.089620E+09
9.165000E+00	1.089620E+09
9.285000E+00	1.089620E+09
9.405000E+00	1.089620E+09
9.525000E+00	1.089620E+09
9.645000E+00	1.089620E+09
9.765000E+00	1.089620E+09
9.885000E+00	1.089620E+09
1.000500E+01	1.089620E+09
1.012500E+01	1.089620E+09
1.024500E+01	1.089620E+09
1.038000E+01	1.089620E+09
1.050000E+01	1.089620E+09
1.062000E+01	1.089620E+09
1.074000E+01	1.083600E+09
1.086000E+01	1.083600E+09
1.098000E+01	1.083600E+09
1.110000E+01	1.083600E+09
1.122000E+01	1.083600E+09
1.134000E+01	1.077580E+09
1.146000E+01	1.077580E+09
1.158000E+01	1.077580E+09
1.170000E+01	1.077580E+09
1.180500E+01	1.071560E+09
1.192500E+01	1.071560E+09
1.204500E+01	1.071560E+09
1.215000E+01	1.071560E+09
1.227000E+01	1.065540E+09
1.237500E+01	1.065540E+09
1.248000E+01	1.065540E+09
1.260000E+01	1.059520E+09
1.270500E+01	1.059520E+09
1.281000E+01	1.059520E+09
1.291500E+01	1.053500E+09
1.302000E+01	1.053500E+09
1.311000E+01	1.053500E+09
1.321500E+01	1.053500E+09
1.330500E+01	1.047480E+09
1.341000E+01	1.047480E+09
1.350000E+01	1.047480E+09
1.359000E+01	1.041460E+09
1.369500E+01	1.041460E+09
1.378500E+01	1.041460E+09
1.387500E+01	1.041460E+09
1.395000E+01	1.035440E+09
1.404000E+01	1.035440E+09
1.413000E+01	1.035440E+09
1.420500E+01	1.029420E+09
1.429500E+01	1.029420E+09
1.437000E+01	1.029420E+09
1.444500E+01	1.029420E+09
1.452000E+01	1.023400E+09
1.459500E+01	1.023400E+09
1.467000E+01	1.023400E+09
1.474500E+01	1.023400E+09
1.482000E+01	1.017380E+09
1.488000E+01	1.017380E+09
1.495500E+01	1.017380E+09
1.500000E+01	1.017380E+09
1.515000E+01	1.011360E+09
1.530000E+01	1.011360E+09
1.545000E+01	1.005340E+09
1.560000E+01	1.005340E+09
1.575000E+01	9.993200E+08
1.590000E+01	9.993200E+08
1.605000E+01	9.933000E+08
