4.64500E-01	1.25683E+04	1.11739E+04
4.73500E-01	1.21180E+04	1.10248E+04
4.82800E-01	1.16863E+04	1.08789E+04
4.92300E-01	1.12702E+04	1.07019E+04
5.02000E-01	1.08696E+04	1.05559E+04
5.12000E-01	1.04845E+04	1.04099E+04
5.22200E-01	1.01149E+04	1.02671E+04
5.32700E-01	9.75776E+03	1.01211E+04
5.43500E-01	9.41304E+03	9.97826E+03
5.54600E-01	9.08075E+03	9.83540E+03
5.65900E-01	8.76398E+03	9.69255E+03
5.77700E-01	8.45342E+03	9.59317E+03
5.89700E-01	8.15839E+03	9.45031E+03
6.02100E-01	7.87267E+03	9.31056E+03
6.14800E-01	7.59938E+03	9.17081E+03
6.27900E-01	7.33540E+03	9.03416E+03
6.41300E-01	7.08075E+03	8.89752E+03
6.55100E-01	6.83540E+03	8.76087E+03
6.69400E-01	6.59938E+03	8.62733E+03
6.84100E-01	6.36957E+03	8.49689E+03
6.99200E-01	6.14907E+03	8.34783E+03
7.14700E-01	5.93789E+03	8.22050E+03
7.30700E-01	5.73292E+03	8.09006E+03
7.47300E-01	5.53727E+03	7.96584E+03
7.64300E-01	5.34783E+03	7.84161E+03
7.81800E-01	5.16460E+03	7.71739E+03
7.99900E-01	4.99068E+03	7.59627E+03
8.18600E-01	4.81988E+03	7.47516E+03
8.37800E-01	4.65528E+03	7.34472E+03
8.57700E-01	4.50000E+03	7.22981E+03
8.77600E-01	4.34783E+03	7.11491E+03
8.98600E-01	4.19876E+03	7.00311E+03
9.20300E-01	4.05590E+03	6.89130E+03
9.42100E-01	3.91925E+03	6.78261E+03
9.65000E-01	3.78882E+03	6.67391E+03
9.88400E-01	3.65839E+03	6.54348E+03
1.01300E+00	3.53416E+03	6.44099E+03
1.03700E+00	3.41304E+03	6.33851E+03
1.06300E+00	3.29814E+03	6.23913E+03
1.08900E+00	3.18634E+03	6.14286E+03
1.11600E+00	3.07578E+03	6.04658E+03
1.14400E+00	2.96988E+03	5.95342E+03
1.17200E+00	2.86739E+03	5.86335E+03
1.20000E+00	2.76770E+03	5.77329E+03
1.23000E+00	2.67174E+03	5.68634E+03
1.26000E+00	2.57857E+03	5.59938E+03
1.29100E+00	2.48820E+03	5.51553E+03
1.32200E+00	2.40093E+03	5.43168E+03
1.35400E+00	2.31646E+03	5.35093E+03
1.38700E+00	2.23478E+03	5.27019E+03
1.42000E+00	2.15590E+03	5.19255E+03
1.45400E+00	2.07919E+03	5.14596E+03
1.48900E+00	2.00559E+03	5.07143E+03
1.52500E+00	1.93447E+03	4.99689E+03
1.56200E+00	1.86584E+03	4.92236E+03
1.59900E+00	1.79938E+03	4.85093E+03
1.63800E+00	1.73571E+03	4.77950E+03
1.67700E+00	1.67391E+03	4.71118E+03
1.71900E+00	1.61429E+03	4.62422E+03
1.76000E+00	1.55714E+03	4.55901E+03
1.80100E+00	1.50186E+03	4.49379E+03
1.84500E+00	1.44876E+03	4.43168E+03
1.88900E+00	1.39752E+03	4.36646E+03
1.93500E+00	1.34814E+03	4.30745E+03
1.98200E+00	1.30031E+03	4.24534E+03
2.02500E+00	1.25404E+03	4.17702E+03
2.07400E+00	1.20963E+03	4.12112E+03
2.12400E+00	1.16708E+03	4.06211E+03
2.17600E+00	1.12609E+03	4.00621E+03
2.22800E+00	1.08634E+03	3.95031E+03
2.28300E+00	1.04814E+03	3.89752E+03
2.33700E+00	1.01118E+03	3.84161E+03
2.39300E+00	9.75466E+02	3.78882E+03
2.45200E+00	9.41304E+02	3.75776E+03
2.51200E+00	9.08075E+02	3.70497E+03
2.57300E+00	8.76087E+02	3.65217E+03
2.63500E+00	8.45031E+02	3.60248E+03
